number,filename,url,status,content_type,content_length,final_url,redirect_chain,server,via,response_bytes,elapsed_ms,classification,valid_m3u8,channel_name,channel_names,playlist_type,is_master,is_media,bandwidths,resolutions,codecs,frame_rates,audio_groups,video_groups,subtitles,target_duration,media_sequence,segment_count,uris,error
563,563.m3u8,https://streaming.televizor-24-tochka.ru/live/563.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/563.m3u8,https://streaming.televizor-24-tochka.ru/live/563.m3u8,nginx,,0,250.59,HTTP_412,False,,,,,,,,,,,,,,,,,
564,564.m3u8,https://streaming.televizor-24-tochka.ru/live/564.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/564.m3u8,https://streaming.televizor-24-tochka.ru/live/564.m3u8,nginx,,0,247.96,HTTP_412,False,,,,,,,,,,,,,,,,,
565,565.m3u8,https://streaming.televizor-24-tochka.ru/live/565.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/565.m3u8,https://streaming.televizor-24-tochka.ru/live/565.m3u8,nginx,,0,254.17,HTTP_412,False,,,,,,,,,,,,,,,,,
566,566.m3u8,https://streaming.televizor-24-tochka.ru/live/566.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/566.m3u8,https://streaming.televizor-24-tochka.ru/live/566.m3u8,nginx,,0,249.34,HTTP_412,False,,,,,,,,,,,,,,,,,
567,567.m3u8,https://streaming.televizor-24-tochka.ru/live/567.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/567.m3u8,https://streaming.televizor-24-tochka.ru/live/567.m3u8,nginx,,0,251.12,HTTP_412,False,,,,,,,,,,,,,,,,,
568,568.m3u8,https://streaming.televizor-24-tochka.ru/live/568.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/568.m3u8,https://streaming.televizor-24-tochka.ru/live/568.m3u8,nginx,,0,249.99,HTTP_412,False,,,,,,,,,,,,,,,,,
569,569.m3u8,https://streaming.televizor-24-tochka.ru/live/569.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/569.m3u8,https://streaming.televizor-24-tochka.ru/live/569.m3u8,nginx,,0,251.77,HTTP_412,False,,,,,,,,,,,,,,,,,
570,570.m3u8,https://streaming.televizor-24-tochka.ru/live/570.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/570.m3u8,https://streaming.televizor-24-tochka.ru/live/570.m3u8,nginx,,0,249.7,HTTP_412,False,,,,,,,,,,,,,,,,,
571,571.m3u8,https://streaming.televizor-24-tochka.ru/live/571.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/571.m3u8,https://streaming.televizor-24-tochka.ru/live/571.m3u8,nginx,,0,252.07,HTTP_412,False,,,,,,,,,,,,,,,,,
572,572.m3u8,https://streaming.televizor-24-tochka.ru/live/572.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/572.m3u8,https://streaming.televizor-24-tochka.ru/live/572.m3u8,nginx,,0,250.24,HTTP_412,False,,,,,,,,,,,,,,,,,
573,573.m3u8,https://streaming.televizor-24-tochka.ru/live/573.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/573.m3u8,https://streaming.televizor-24-tochka.ru/live/573.m3u8,nginx,,0,251.8,HTTP_412,False,,,,,,,,,,,,,,,,,
574,574.m3u8,https://streaming.televizor-24-tochka.ru/live/574.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/574.m3u8,https://streaming.televizor-24-tochka.ru/live/574.m3u8,nginx,,0,253.16,HTTP_412,False,,,,,,,,,,,,,,,,,
575,575.m3u8,https://streaming.televizor-24-tochka.ru/live/575.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/575.m3u8,https://streaming.televizor-24-tochka.ru/live/575.m3u8,nginx,,0,251.53,HTTP_412,False,,,,,,,,,,,,,,,,,
576,576.m3u8,https://streaming.televizor-24-tochka.ru/live/576.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/576.m3u8,https://streaming.televizor-24-tochka.ru/live/576.m3u8,nginx,,0,250.7,HTTP_412,False,,,,,,,,,,,,,,,,,
577,577.m3u8,https://streaming.televizor-24-tochka.ru/live/577.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/577.m3u8,https://streaming.televizor-24-tochka.ru/live/577.m3u8,nginx,,0,250.98,HTTP_412,False,,,,,,,,,,,,,,,,,
578,578.m3u8,https://streaming.televizor-24-tochka.ru/live/578.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/578.m3u8,https://streaming.televizor-24-tochka.ru/live/578.m3u8,nginx,,0,252.94,HTTP_412,False,,,,,,,,,,,,,,,,,
579,579.m3u8,https://streaming.televizor-24-tochka.ru/live/579.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/579.m3u8,https://streaming.televizor-24-tochka.ru/live/579.m3u8,nginx,,0,249.82,HTTP_412,False,,,,,,,,,,,,,,,,,
580,580.m3u8,https://streaming.televizor-24-tochka.ru/live/580.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/580.m3u8,https://streaming.televizor-24-tochka.ru/live/580.m3u8,nginx,,0,251.71,HTTP_412,False,,,,,,,,,,,,,,,,,
581,581.m3u8,https://streaming.televizor-24-tochka.ru/live/581.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/581.m3u8,https://streaming.televizor-24-tochka.ru/live/581.m3u8,nginx,,0,247.77,HTTP_412,False,,,,,,,,,,,,,,,,,
582,582.m3u8,https://streaming.televizor-24-tochka.ru/live/582.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/582.m3u8,https://streaming.televizor-24-tochka.ru/live/582.m3u8,nginx,,0,251.15,HTTP_412,False,,,,,,,,,,,,,,,,,
583,583.m3u8,https://streaming.televizor-24-tochka.ru/live/583.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/583.m3u8,https://streaming.televizor-24-tochka.ru/live/583.m3u8,nginx,,0,249.49,HTTP_412,False,,,,,,,,,,,,,,,,,
584,584.m3u8,https://streaming.televizor-24-tochka.ru/live/584.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/584.m3u8,https://streaming.televizor-24-tochka.ru/live/584.m3u8,nginx,,0,251.95,HTTP_412,False,,,,,,,,,,,,,,,,,
585,585.m3u8,https://streaming.televizor-24-tochka.ru/live/585.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/585.m3u8,https://streaming.televizor-24-tochka.ru/live/585.m3u8,nginx,,0,250.49,HTTP_412,False,,,,,,,,,,,,,,,,,
586,586.m3u8,https://streaming.televizor-24-tochka.ru/live/586.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/586.m3u8,https://streaming.televizor-24-tochka.ru/live/586.m3u8,nginx,,0,251.66,HTTP_412,False,,,,,,,,,,,,,,,,,
587,587.m3u8,https://streaming.televizor-24-tochka.ru/live/587.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/587.m3u8,https://streaming.televizor-24-tochka.ru/live/587.m3u8,nginx,,0,251.55,HTTP_412,False,,,,,,,,,,,,,,,,,
588,588.m3u8,https://streaming.televizor-24-tochka.ru/live/588.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/588.m3u8,https://streaming.televizor-24-tochka.ru/live/588.m3u8,nginx,,0,258.9,HTTP_412,False,,,,,,,,,,,,,,,,,
589,589.m3u8,https://streaming.televizor-24-tochka.ru/live/589.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/589.m3u8,https://streaming.televizor-24-tochka.ru/live/589.m3u8,nginx,,0,252.3,HTTP_412,False,,,,,,,,,,,,,,,,,
590,590.m3u8,https://streaming.televizor-24-tochka.ru/live/590.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/590.m3u8,https://streaming.televizor-24-tochka.ru/live/590.m3u8,nginx,,0,250.16,HTTP_412,False,,,,,,,,,,,,,,,,,
591,591.m3u8,https://streaming.televizor-24-tochka.ru/live/591.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/591.m3u8,https://streaming.televizor-24-tochka.ru/live/591.m3u8,nginx,,0,450.62,HTTP_412,False,,,,,,,,,,,,,,,,,
592,592.m3u8,https://streaming.televizor-24-tochka.ru/live/592.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/592.m3u8,https://streaming.televizor-24-tochka.ru/live/592.m3u8,nginx,,0,253.13,HTTP_412,False,,,,,,,,,,,,,,,,,
593,593.m3u8,https://streaming.televizor-24-tochka.ru/live/593.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/593.m3u8,https://streaming.televizor-24-tochka.ru/live/593.m3u8,nginx,,0,251.58,HTTP_412,False,,,,,,,,,,,,,,,,,
594,594.m3u8,https://streaming.televizor-24-tochka.ru/live/594.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/594.m3u8,https://streaming.televizor-24-tochka.ru/live/594.m3u8,nginx,,0,258.43,HTTP_412,False,,,,,,,,,,,,,,,,,
595,595.m3u8,https://streaming.televizor-24-tochka.ru/live/595.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/595.m3u8,https://streaming.televizor-24-tochka.ru/live/595.m3u8,nginx,,0,254.18,HTTP_412,False,,,,,,,,,,,,,,,,,
596,596.m3u8,https://streaming.televizor-24-tochka.ru/live/596.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/596.m3u8,https://streaming.televizor-24-tochka.ru/live/596.m3u8,nginx,,0,251.86,HTTP_412,False,,,,,,,,,,,,,,,,,
597,597.m3u8,https://streaming.televizor-24-tochka.ru/live/597.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/597.m3u8,https://streaming.televizor-24-tochka.ru/live/597.m3u8,nginx,,0,255.9,HTTP_412,False,,,,,,,,,,,,,,,,,
598,598.m3u8,https://streaming.televizor-24-tochka.ru/live/598.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/598.m3u8,https://streaming.televizor-24-tochka.ru/live/598.m3u8,nginx,,0,248.14,HTTP_412,False,,,,,,,,,,,,,,,,,
599,599.m3u8,https://streaming.televizor-24-tochka.ru/live/599.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/599.m3u8,https://streaming.televizor-24-tochka.ru/live/599.m3u8,nginx,,0,250.44,HTTP_412,False,,,,,,,,,,,,,,,,,
600,600.m3u8,https://streaming.televizor-24-tochka.ru/live/600.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/600.m3u8,https://streaming.televizor-24-tochka.ru/live/600.m3u8,nginx,,0,262.11,HTTP_412,False,,,,,,,,,,,,,,,,,
601,601.m3u8,https://streaming.televizor-24-tochka.ru/live/601.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/601.m3u8,https://streaming.televizor-24-tochka.ru/live/601.m3u8,nginx,,0,252.02,HTTP_412,False,,,,,,,,,,,,,,,,,
602,602.m3u8,https://streaming.televizor-24-tochka.ru/live/602.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/602.m3u8,https://streaming.televizor-24-tochka.ru/live/602.m3u8,nginx,,0,252.08,HTTP_412,False,,,,,,,,,,,,,,,,,
603,603.m3u8,https://streaming.televizor-24-tochka.ru/live/603.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/603.m3u8,https://streaming.televizor-24-tochka.ru/live/603.m3u8,nginx,,0,252.18,HTTP_412,False,,,,,,,,,,,,,,,,,
604,604.m3u8,https://streaming.televizor-24-tochka.ru/live/604.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/604.m3u8,https://streaming.televizor-24-tochka.ru/live/604.m3u8,nginx,,0,252.44,HTTP_412,False,,,,,,,,,,,,,,,,,
605,605.m3u8,https://streaming.televizor-24-tochka.ru/live/605.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/605.m3u8,https://streaming.televizor-24-tochka.ru/live/605.m3u8,nginx,,0,448.12,HTTP_412,False,,,,,,,,,,,,,,,,,
606,606.m3u8,https://streaming.televizor-24-tochka.ru/live/606.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/606.m3u8,https://streaming.televizor-24-tochka.ru/live/606.m3u8,nginx,,0,256.11,HTTP_412,False,,,,,,,,,,,,,,,,,
607,607.m3u8,https://streaming.televizor-24-tochka.ru/live/607.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/607.m3u8,https://streaming.televizor-24-tochka.ru/live/607.m3u8,nginx,,0,248.54,HTTP_412,False,,,,,,,,,,,,,,,,,
608,608.m3u8,https://streaming.televizor-24-tochka.ru/live/608.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/608.m3u8,https://streaming.televizor-24-tochka.ru/live/608.m3u8,nginx,,0,262.79,HTTP_412,False,,,,,,,,,,,,,,,,,
609,609.m3u8,https://streaming.televizor-24-tochka.ru/live/609.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/609.m3u8,https://streaming.televizor-24-tochka.ru/live/609.m3u8,nginx,,0,248.25,HTTP_412,False,,,,,,,,,,,,,,,,,
610,610.m3u8,https://streaming.televizor-24-tochka.ru/live/610.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/610.m3u8,https://streaming.televizor-24-tochka.ru/live/610.m3u8,nginx,,0,251.72,HTTP_412,False,,,,,,,,,,,,,,,,,
611,611.m3u8,https://streaming.televizor-24-tochka.ru/live/611.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/611.m3u8,https://streaming.televizor-24-tochka.ru/live/611.m3u8,nginx,,0,250.47,HTTP_412,False,,,,,,,,,,,,,,,,,
612,612.m3u8,https://streaming.televizor-24-tochka.ru/live/612.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/612.m3u8,https://streaming.televizor-24-tochka.ru/live/612.m3u8,nginx,,0,250.74,HTTP_412,False,,,,,,,,,,,,,,,,,
613,613.m3u8,https://streaming.televizor-24-tochka.ru/live/613.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/613.m3u8,https://streaming.televizor-24-tochka.ru/live/613.m3u8,nginx,,0,251.47,HTTP_412,False,,,,,,,,,,,,,,,,,
614,614.m3u8,https://streaming.televizor-24-tochka.ru/live/614.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/614.m3u8,https://streaming.televizor-24-tochka.ru/live/614.m3u8,nginx,,0,259.77,HTTP_412,False,,,,,,,,,,,,,,,,,
615,615.m3u8,https://streaming.televizor-24-tochka.ru/live/615.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/615.m3u8,https://streaming.televizor-24-tochka.ru/live/615.m3u8,nginx,,0,248.92,HTTP_412,False,,,,,,,,,,,,,,,,,
616,616.m3u8,https://streaming.televizor-24-tochka.ru/live/616.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/616.m3u8,https://streaming.televizor-24-tochka.ru/live/616.m3u8,nginx,,0,249.32,HTTP_412,False,,,,,,,,,,,,,,,,,
617,617.m3u8,https://streaming.televizor-24-tochka.ru/live/617.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/617.m3u8,https://streaming.televizor-24-tochka.ru/live/617.m3u8,nginx,,0,253.08,HTTP_412,False,,,,,,,,,,,,,,,,,
618,618.m3u8,https://streaming.televizor-24-tochka.ru/live/618.m3u8,200,application/vnd.apple.mpegurl,908,https://streaming.televizor24.cc/live/618.m3u8,https://streaming.televizor-24-tochka.ru/live/618.m3u8,nginx,,908,1252.72,M3U8_MASTER,True,,,MASTER,True,False,446000; 796000; 2096000,426x240; 1024x576; 640x360,"mp4a.40.2,avc1.42C01F; mp4a.40.2,avc1.4D4028; mp4a.40.2,avc1.4D401F",,,,,,,0,618-req_offset_28000000-req_window_0-3k_v5.m3u8; 618-req_offset_28000000-req_window_0-3k_v5.m3u8; 618-req_offset_28000000-req_window_0-1k_v5.m3u8; 618-req_offset_28000000-req_window_0-1k_v5.m3u8; 618-req_offset_28000000-req_window_0-2k_v5.m3u8; 618-req_offset_28000000-req_window_0-2k_v5.m3u8,
619,619.m3u8,https://streaming.televizor-24-tochka.ru/live/619.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/619.m3u8,https://streaming.televizor-24-tochka.ru/live/619.m3u8,nginx,,0,251.68,HTTP_412,False,,,,,,,,,,,,,,,,,
620,620.m3u8,https://streaming.televizor-24-tochka.ru/live/620.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/620.m3u8,https://streaming.televizor-24-tochka.ru/live/620.m3u8,nginx,,0,250.78,HTTP_412,False,,,,,,,,,,,,,,,,,
621,621.m3u8,https://streaming.televizor-24-tochka.ru/live/621.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/621.m3u8,https://streaming.televizor-24-tochka.ru/live/621.m3u8,nginx,,0,249.1,HTTP_412,False,,,,,,,,,,,,,,,,,
622,622.m3u8,https://streaming.televizor-24-tochka.ru/live/622.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/622.m3u8,https://streaming.televizor-24-tochka.ru/live/622.m3u8,nginx,,0,260.21,HTTP_412,False,,,,,,,,,,,,,,,,,
623,623.m3u8,https://streaming.televizor-24-tochka.ru/live/623.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/623.m3u8,https://streaming.televizor-24-tochka.ru/live/623.m3u8,nginx,,0,248.87,HTTP_412,False,,,,,,,,,,,,,,,,,
624,624.m3u8,https://streaming.televizor-24-tochka.ru/live/624.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/624.m3u8,https://streaming.televizor-24-tochka.ru/live/624.m3u8,nginx,,0,257.32,HTTP_412,False,,,,,,,,,,,,,,,,,
625,625.m3u8,https://streaming.televizor-24-tochka.ru/live/625.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/625.m3u8,https://streaming.televizor-24-tochka.ru/live/625.m3u8,nginx,,0,251.95,HTTP_412,False,,,,,,,,,,,,,,,,,
626,626.m3u8,https://streaming.televizor-24-tochka.ru/live/626.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/626.m3u8,https://streaming.televizor-24-tochka.ru/live/626.m3u8,nginx,,0,254.47,HTTP_412,False,,,,,,,,,,,,,,,,,
627,627.m3u8,https://streaming.televizor-24-tochka.ru/live/627.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/627.m3u8,https://streaming.televizor-24-tochka.ru/live/627.m3u8,nginx,,0,253.45,HTTP_412,False,,,,,,,,,,,,,,,,,
628,628.m3u8,https://streaming.televizor-24-tochka.ru/live/628.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/628.m3u8,https://streaming.televizor-24-tochka.ru/live/628.m3u8,nginx,,0,252.31,HTTP_412,False,,,,,,,,,,,,,,,,,
629,629.m3u8,https://streaming.televizor-24-tochka.ru/live/629.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/629.m3u8,https://streaming.televizor-24-tochka.ru/live/629.m3u8,nginx,,0,252.63,HTTP_412,False,,,,,,,,,,,,,,,,,
630,630.m3u8,https://streaming.televizor-24-tochka.ru/live/630.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/630.m3u8,https://streaming.televizor-24-tochka.ru/live/630.m3u8,nginx,,0,253.33,HTTP_412,False,,,,,,,,,,,,,,,,,
631,631.m3u8,https://streaming.televizor-24-tochka.ru/live/631.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/631.m3u8,https://streaming.televizor-24-tochka.ru/live/631.m3u8,nginx,,0,250.21,HTTP_412,False,,,,,,,,,,,,,,,,,
632,632.m3u8,https://streaming.televizor-24-tochka.ru/live/632.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/632.m3u8,https://streaming.televizor-24-tochka.ru/live/632.m3u8,nginx,,0,253.17,HTTP_412,False,,,,,,,,,,,,,,,,,
633,633.m3u8,https://streaming.televizor-24-tochka.ru/live/633.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/633.m3u8,https://streaming.televizor-24-tochka.ru/live/633.m3u8,nginx,,0,247.66,HTTP_412,False,,,,,,,,,,,,,,,,,
634,634.m3u8,https://streaming.televizor-24-tochka.ru/live/634.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/634.m3u8,https://streaming.televizor-24-tochka.ru/live/634.m3u8,nginx,,0,252.3,HTTP_412,False,,,,,,,,,,,,,,,,,
635,635.m3u8,https://streaming.televizor-24-tochka.ru/live/635.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/635.m3u8,https://streaming.televizor-24-tochka.ru/live/635.m3u8,nginx,,0,252.31,HTTP_412,False,,,,,,,,,,,,,,,,,
636,636.m3u8,https://streaming.televizor-24-tochka.ru/live/636.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/636.m3u8,https://streaming.televizor-24-tochka.ru/live/636.m3u8,nginx,,0,252.55,HTTP_412,False,,,,,,,,,,,,,,,,,
637,637.m3u8,https://streaming.televizor-24-tochka.ru/live/637.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/637.m3u8,https://streaming.televizor-24-tochka.ru/live/637.m3u8,nginx,,0,247.93,HTTP_412,False,,,,,,,,,,,,,,,,,
638,638.m3u8,https://streaming.televizor-24-tochka.ru/live/638.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/638.m3u8,https://streaming.televizor-24-tochka.ru/live/638.m3u8,nginx,,0,252.67,HTTP_412,False,,,,,,,,,,,,,,,,,
639,639.m3u8,https://streaming.televizor-24-tochka.ru/live/639.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/639.m3u8,https://streaming.televizor-24-tochka.ru/live/639.m3u8,nginx,,0,252.75,HTTP_412,False,,,,,,,,,,,,,,,,,
640,640.m3u8,https://streaming.televizor-24-tochka.ru/live/640.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/640.m3u8,https://streaming.televizor-24-tochka.ru/live/640.m3u8,nginx,,0,259.03,HTTP_412,False,,,,,,,,,,,,,,,,,
641,641.m3u8,https://streaming.televizor-24-tochka.ru/live/641.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/641.m3u8,https://streaming.televizor-24-tochka.ru/live/641.m3u8,nginx,,0,252.81,HTTP_412,False,,,,,,,,,,,,,,,,,
642,642.m3u8,https://streaming.televizor-24-tochka.ru/live/642.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/642.m3u8,https://streaming.televizor-24-tochka.ru/live/642.m3u8,nginx,,0,286.19,HTTP_412,False,,,,,,,,,,,,,,,,,
643,643.m3u8,https://streaming.televizor-24-tochka.ru/live/643.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/643.m3u8,https://streaming.televizor-24-tochka.ru/live/643.m3u8,nginx,,0,248.19,HTTP_412,False,,,,,,,,,,,,,,,,,
644,644.m3u8,https://streaming.televizor-24-tochka.ru/live/644.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/644.m3u8,https://streaming.televizor-24-tochka.ru/live/644.m3u8,nginx,,0,254.22,HTTP_412,False,,,,,,,,,,,,,,,,,
645,645.m3u8,https://streaming.televizor-24-tochka.ru/live/645.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/645.m3u8,https://streaming.televizor-24-tochka.ru/live/645.m3u8,nginx,,0,271.91,HTTP_412,False,,,,,,,,,,,,,,,,,
646,646.m3u8,https://streaming.televizor-24-tochka.ru/live/646.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/646.m3u8,https://streaming.televizor-24-tochka.ru/live/646.m3u8,nginx,,0,248.61,HTTP_412,False,,,,,,,,,,,,,,,,,
647,647.m3u8,https://streaming.televizor-24-tochka.ru/live/647.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/647.m3u8,https://streaming.televizor-24-tochka.ru/live/647.m3u8,nginx,,0,315.94,HTTP_412,False,,,,,,,,,,,,,,,,,
