number,filename,url,status,get_status,content_type,content_length,get_content_length,final_url,redirect_chain,server,via,response_bytes,elapsed_ms,classification,valid_m3u8,channel_name,channel_names,playlist_type,is_master,is_media,bandwidths,average_bandwidths,resolutions,codecs,frame_rates,audio_groups,video_groups,subtitles,target_duration,media_sequence,segment_count,segment_durations,uris,raw_tags,streams,error
2714,2714.m3u8,https://streaming.televizor-24-tochka.ru/live/2714.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2714.m3u8,https://streaming.televizor-24-tochka.ru/live/2714.m3u8,nginx,,568,686.51,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2715,2715.m3u8,https://streaming.televizor-24-tochka.ru/live/2715.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2715.m3u8,https://streaming.televizor-24-tochka.ru/live/2715.m3u8,nginx,,568,676.33,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2716,2716.m3u8,https://streaming.televizor-24-tochka.ru/live/2716.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2716.m3u8,https://streaming.televizor-24-tochka.ru/live/2716.m3u8,nginx,,568,670.34,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2717,2717.m3u8,https://streaming.televizor-24-tochka.ru/live/2717.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2717.m3u8,https://streaming.televizor-24-tochka.ru/live/2717.m3u8,nginx,,568,672.1,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2718,2718.m3u8,https://streaming.televizor-24-tochka.ru/live/2718.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2718.m3u8,https://streaming.televizor-24-tochka.ru/live/2718.m3u8,nginx,,568,689.15,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2719,2719.m3u8,https://streaming.televizor-24-tochka.ru/live/2719.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2719.m3u8,https://streaming.televizor-24-tochka.ru/live/2719.m3u8,nginx,,568,671.51,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2720,2720.m3u8,https://streaming.televizor-24-tochka.ru/live/2720.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2720.m3u8,https://streaming.televizor-24-tochka.ru/live/2720.m3u8,nginx,,568,673.32,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2721,2721.m3u8,https://streaming.televizor-24-tochka.ru/live/2721.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2721.m3u8,https://streaming.televizor-24-tochka.ru/live/2721.m3u8,nginx,,568,673.96,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2722,2722.m3u8,https://streaming.televizor-24-tochka.ru/live/2722.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2722.m3u8,https://streaming.televizor-24-tochka.ru/live/2722.m3u8,nginx,,568,672.54,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2723,2723.m3u8,https://streaming.televizor-24-tochka.ru/live/2723.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2723.m3u8,https://streaming.televizor-24-tochka.ru/live/2723.m3u8,nginx,,568,671.84,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2724,2724.m3u8,https://streaming.televizor-24-tochka.ru/live/2724.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2724.m3u8,https://streaming.televizor-24-tochka.ru/live/2724.m3u8,nginx,,568,671.4,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2725,2725.m3u8,https://streaming.televizor-24-tochka.ru/live/2725.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2725.m3u8,https://streaming.televizor-24-tochka.ru/live/2725.m3u8,nginx,,568,672.39,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2726,2726.m3u8,https://streaming.televizor-24-tochka.ru/live/2726.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2726.m3u8,https://streaming.televizor-24-tochka.ru/live/2726.m3u8,nginx,,568,674.84,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2727,2727.m3u8,https://streaming.televizor-24-tochka.ru/live/2727.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2727.m3u8,https://streaming.televizor-24-tochka.ru/live/2727.m3u8,nginx,,568,669.7,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2728,2728.m3u8,https://streaming.televizor-24-tochka.ru/live/2728.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2728.m3u8,https://streaming.televizor-24-tochka.ru/live/2728.m3u8,nginx,,568,674.0,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2729,2729.m3u8,https://streaming.televizor-24-tochka.ru/live/2729.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2729.m3u8,https://streaming.televizor-24-tochka.ru/live/2729.m3u8,nginx,,568,682.0,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2730,2730.m3u8,https://streaming.televizor-24-tochka.ru/live/2730.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2730.m3u8,https://streaming.televizor-24-tochka.ru/live/2730.m3u8,nginx,,568,673.21,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2731,2731.m3u8,https://streaming.televizor-24-tochka.ru/live/2731.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2731.m3u8,https://streaming.televizor-24-tochka.ru/live/2731.m3u8,nginx,,568,669.61,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2732,2732.m3u8,https://streaming.televizor-24-tochka.ru/live/2732.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2732.m3u8,https://streaming.televizor-24-tochka.ru/live/2732.m3u8,nginx,,568,672.16,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2733,2733.m3u8,https://streaming.televizor-24-tochka.ru/live/2733.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2733.m3u8,https://streaming.televizor-24-tochka.ru/live/2733.m3u8,nginx,,568,676.38,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2734,2734.m3u8,https://streaming.televizor-24-tochka.ru/live/2734.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2734.m3u8,https://streaming.televizor-24-tochka.ru/live/2734.m3u8,nginx,,568,670.2,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2735,2735.m3u8,https://streaming.televizor-24-tochka.ru/live/2735.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2735.m3u8,https://streaming.televizor-24-tochka.ru/live/2735.m3u8,nginx,,568,669.12,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2736,2736.m3u8,https://streaming.televizor-24-tochka.ru/live/2736.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2736.m3u8,https://streaming.televizor-24-tochka.ru/live/2736.m3u8,nginx,,568,672.37,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2737,2737.m3u8,https://streaming.televizor-24-tochka.ru/live/2737.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2737.m3u8,https://streaming.televizor-24-tochka.ru/live/2737.m3u8,nginx,,568,671.83,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2738,2738.m3u8,https://streaming.televizor-24-tochka.ru/live/2738.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2738.m3u8,https://streaming.televizor-24-tochka.ru/live/2738.m3u8,nginx,,568,675.87,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2739,2739.m3u8,https://streaming.televizor-24-tochka.ru/live/2739.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2739.m3u8,https://streaming.televizor-24-tochka.ru/live/2739.m3u8,nginx,,568,673.77,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2740,2740.m3u8,https://streaming.televizor-24-tochka.ru/live/2740.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2740.m3u8,https://streaming.televizor-24-tochka.ru/live/2740.m3u8,nginx,,568,672.26,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2741,2741.m3u8,https://streaming.televizor-24-tochka.ru/live/2741.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2741.m3u8,https://streaming.televizor-24-tochka.ru/live/2741.m3u8,nginx,,568,672.97,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2742,2742.m3u8,https://streaming.televizor-24-tochka.ru/live/2742.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2742.m3u8,https://streaming.televizor-24-tochka.ru/live/2742.m3u8,nginx,,568,674.82,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2743,2743.m3u8,https://streaming.televizor-24-tochka.ru/live/2743.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2743.m3u8,https://streaming.televizor-24-tochka.ru/live/2743.m3u8,nginx,,568,673.96,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2744,2744.m3u8,https://streaming.televizor-24-tochka.ru/live/2744.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2744.m3u8,https://streaming.televizor-24-tochka.ru/live/2744.m3u8,nginx,,568,671.87,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2745,2745.m3u8,https://streaming.televizor-24-tochka.ru/live/2745.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2745.m3u8,https://streaming.televizor-24-tochka.ru/live/2745.m3u8,nginx,,568,670.96,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2746,2746.m3u8,https://streaming.televizor-24-tochka.ru/live/2746.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2746.m3u8,https://streaming.televizor-24-tochka.ru/live/2746.m3u8,nginx,,568,674.25,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2747,2747.m3u8,https://streaming.televizor-24-tochka.ru/live/2747.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2747.m3u8,https://streaming.televizor-24-tochka.ru/live/2747.m3u8,nginx,,568,672.46,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2748,2748.m3u8,https://streaming.televizor-24-tochka.ru/live/2748.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2748.m3u8,https://streaming.televizor-24-tochka.ru/live/2748.m3u8,nginx,,568,669.15,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2749,2749.m3u8,https://streaming.televizor-24-tochka.ru/live/2749.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2749.m3u8,https://streaming.televizor-24-tochka.ru/live/2749.m3u8,nginx,,568,672.53,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2750,2750.m3u8,https://streaming.televizor-24-tochka.ru/live/2750.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2750.m3u8,https://streaming.televizor-24-tochka.ru/live/2750.m3u8,nginx,,568,670.69,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2751,2751.m3u8,https://streaming.televizor-24-tochka.ru/live/2751.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2751.m3u8,https://streaming.televizor-24-tochka.ru/live/2751.m3u8,nginx,,568,677.32,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2752,2752.m3u8,https://streaming.televizor-24-tochka.ru/live/2752.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2752.m3u8,https://streaming.televizor-24-tochka.ru/live/2752.m3u8,nginx,,568,673.19,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2753,2753.m3u8,https://streaming.televizor-24-tochka.ru/live/2753.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2753.m3u8,https://streaming.televizor-24-tochka.ru/live/2753.m3u8,nginx,,568,673.68,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2754,2754.m3u8,https://streaming.televizor-24-tochka.ru/live/2754.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2754.m3u8,https://streaming.televizor-24-tochka.ru/live/2754.m3u8,nginx,,568,676.35,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2755,2755.m3u8,https://streaming.televizor-24-tochka.ru/live/2755.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2755.m3u8,https://streaming.televizor-24-tochka.ru/live/2755.m3u8,nginx,,568,674.49,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2756,2756.m3u8,https://streaming.televizor-24-tochka.ru/live/2756.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2756.m3u8,https://streaming.televizor-24-tochka.ru/live/2756.m3u8,nginx,,568,670.44,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2757,2757.m3u8,https://streaming.televizor-24-tochka.ru/live/2757.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2757.m3u8,https://streaming.televizor-24-tochka.ru/live/2757.m3u8,nginx,,568,677.25,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2758,2758.m3u8,https://streaming.televizor-24-tochka.ru/live/2758.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2758.m3u8,https://streaming.televizor-24-tochka.ru/live/2758.m3u8,nginx,,568,670.2,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2759,2759.m3u8,https://streaming.televizor-24-tochka.ru/live/2759.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2759.m3u8,https://streaming.televizor-24-tochka.ru/live/2759.m3u8,nginx,,568,672.59,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2760,2760.m3u8,https://streaming.televizor-24-tochka.ru/live/2760.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2760.m3u8,https://streaming.televizor-24-tochka.ru/live/2760.m3u8,nginx,,568,673.57,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2761,2761.m3u8,https://streaming.televizor-24-tochka.ru/live/2761.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2761.m3u8,https://streaming.televizor-24-tochka.ru/live/2761.m3u8,nginx,,568,676.8,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2762,2762.m3u8,https://streaming.televizor-24-tochka.ru/live/2762.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2762.m3u8,https://streaming.televizor-24-tochka.ru/live/2762.m3u8,nginx,,568,675.66,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2763,2763.m3u8,https://streaming.televizor-24-tochka.ru/live/2763.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2763.m3u8,https://streaming.televizor-24-tochka.ru/live/2763.m3u8,nginx,,568,677.05,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2764,2764.m3u8,https://streaming.televizor-24-tochka.ru/live/2764.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2764.m3u8,https://streaming.televizor-24-tochka.ru/live/2764.m3u8,nginx,,568,671.74,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2765,2765.m3u8,https://streaming.televizor-24-tochka.ru/live/2765.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2765.m3u8,https://streaming.televizor-24-tochka.ru/live/2765.m3u8,nginx,,568,671.06,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2766,2766.m3u8,https://streaming.televizor-24-tochka.ru/live/2766.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2766.m3u8,https://streaming.televizor-24-tochka.ru/live/2766.m3u8,nginx,,568,669.97,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2767,2767.m3u8,https://streaming.televizor-24-tochka.ru/live/2767.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2767.m3u8,https://streaming.televizor-24-tochka.ru/live/2767.m3u8,nginx,,568,670.94,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2768,2768.m3u8,https://streaming.televizor-24-tochka.ru/live/2768.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2768.m3u8,https://streaming.televizor-24-tochka.ru/live/2768.m3u8,nginx,,568,676.96,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2769,2769.m3u8,https://streaming.televizor-24-tochka.ru/live/2769.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2769.m3u8,https://streaming.televizor-24-tochka.ru/live/2769.m3u8,nginx,,568,672.3,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2770,2770.m3u8,https://streaming.televizor-24-tochka.ru/live/2770.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2770.m3u8,https://streaming.televizor-24-tochka.ru/live/2770.m3u8,nginx,,568,674.79,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2771,2771.m3u8,https://streaming.televizor-24-tochka.ru/live/2771.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2771.m3u8,https://streaming.televizor-24-tochka.ru/live/2771.m3u8,nginx,,568,673.93,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2772,2772.m3u8,https://streaming.televizor-24-tochka.ru/live/2772.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2772.m3u8,https://streaming.televizor-24-tochka.ru/live/2772.m3u8,nginx,,568,673.8,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2773,2773.m3u8,https://streaming.televizor-24-tochka.ru/live/2773.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2773.m3u8,https://streaming.televizor-24-tochka.ru/live/2773.m3u8,nginx,,568,671.2,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2774,2774.m3u8,https://streaming.televizor-24-tochka.ru/live/2774.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2774.m3u8,https://streaming.televizor-24-tochka.ru/live/2774.m3u8,nginx,,568,672.59,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2775,2775.m3u8,https://streaming.televizor-24-tochka.ru/live/2775.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2775.m3u8,https://streaming.televizor-24-tochka.ru/live/2775.m3u8,nginx,,568,671.65,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2776,2776.m3u8,https://streaming.televizor-24-tochka.ru/live/2776.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2776.m3u8,https://streaming.televizor-24-tochka.ru/live/2776.m3u8,nginx,,568,673.22,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2777,2777.m3u8,https://streaming.televizor-24-tochka.ru/live/2777.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2777.m3u8,https://streaming.televizor-24-tochka.ru/live/2777.m3u8,nginx,,568,672.47,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2778,2778.m3u8,https://streaming.televizor-24-tochka.ru/live/2778.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2778.m3u8,https://streaming.televizor-24-tochka.ru/live/2778.m3u8,nginx,,568,673.38,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2779,2779.m3u8,https://streaming.televizor-24-tochka.ru/live/2779.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2779.m3u8,https://streaming.televizor-24-tochka.ru/live/2779.m3u8,nginx,,568,684.87,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2780,2780.m3u8,https://streaming.televizor-24-tochka.ru/live/2780.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2780.m3u8,https://streaming.televizor-24-tochka.ru/live/2780.m3u8,nginx,,568,675.03,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2781,2781.m3u8,https://streaming.televizor-24-tochka.ru/live/2781.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2781.m3u8,https://streaming.televizor-24-tochka.ru/live/2781.m3u8,nginx,,568,671.01,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2782,2782.m3u8,https://streaming.televizor-24-tochka.ru/live/2782.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2782.m3u8,https://streaming.televizor-24-tochka.ru/live/2782.m3u8,nginx,,568,727.48,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2783,2783.m3u8,https://streaming.televizor-24-tochka.ru/live/2783.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2783.m3u8,https://streaming.televizor-24-tochka.ru/live/2783.m3u8,nginx,,568,669.62,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2784,2784.m3u8,https://streaming.televizor-24-tochka.ru/live/2784.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2784.m3u8,https://streaming.televizor-24-tochka.ru/live/2784.m3u8,nginx,,568,671.17,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2785,2785.m3u8,https://streaming.televizor-24-tochka.ru/live/2785.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2785.m3u8,https://streaming.televizor-24-tochka.ru/live/2785.m3u8,nginx,,568,670.83,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2786,2786.m3u8,https://streaming.televizor-24-tochka.ru/live/2786.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2786.m3u8,https://streaming.televizor-24-tochka.ru/live/2786.m3u8,nginx,,568,672.12,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2787,2787.m3u8,https://streaming.televizor-24-tochka.ru/live/2787.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2787.m3u8,https://streaming.televizor-24-tochka.ru/live/2787.m3u8,nginx,,568,683.43,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2788,2788.m3u8,https://streaming.televizor-24-tochka.ru/live/2788.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2788.m3u8,https://streaming.televizor-24-tochka.ru/live/2788.m3u8,nginx,,568,670.32,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
2789,2789.m3u8,https://streaming.televizor-24-tochka.ru/live/2789.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/2789.m3u8,https://streaming.televizor-24-tochka.ru/live/2789.m3u8,nginx,,568,674.59,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
